time,x1,y1,z1,x2,y2,z2
0.300000,0.000000,0.002227,0.000000,0.000000,1.147773,0.000000
0.310000,0.000000,0.002456,0.000000,0.000000,1.152544,0.000000
0.320000,0.000000,0.002700,0.000000,0.000000,1.157300,0.000000
0.330000,0.000000,0.002960,0.000000,0.000000,1.162040,0.000000
0.340000,0.000000,0.003235,0.000000,0.000000,1.166765,0.000000
0.350000,0.000000,0.003527,0.000000,0.000000,1.171473,0.000000
0.360000,0.000000,0.003835,0.000000,0.000000,1.176165,0.000000
0.370000,0.000000,0.004161,0.000000,0.000000,1.180839,0.000000
0.380000,0.000000,0.004504,0.000000,0.000000,1.185496,0.000000
0.390000,0.000000,0.004866,0.000000,0.000000,1.190134,0.000000
0.400000,0.000000,0.005246,0.000000,0.000000,1.194754,0.000000
0.410000,0.000000,0.005645,0.000000,0.000000,1.199355,0.000000
0.420000,0.000000,0.006063,0.000000,0.000000,1.203937,0.000000
0.430000,0.000000,0.006501,0.000000,0.000000,1.208499,0.000000
0.440000,0.000000,0.006959,0.000000,0.000000,1.213041,0.000000
0.450000,0.000000,0.007438,0.000000,0.000000,1.217562,0.000000
0.460000,0.000000,0.007938,0.000000,0.000000,1.222062,0.000000
0.470000,0.000000,0.008459,0.000000,0.000000,1.226541,0.000000
0.480000,0.000000,0.009002,0.000000,0.000000,1.230998,0.000000
0.490000,0.000000,0.009568,0.000000,0.000000,1.235432,0.000000
0.500000,0.000000,0.010156,0.000000,0.000000,1.239844,0.000000
0.510000,0.000000,0.010767,0.000000,0.000000,1.244233,0.000000
0.520000,0.000000,0.011401,0.000000,0.000000,1.248599,0.000000
0.530000,0.000000,0.012059,0.000000,0.000000,1.252941,0.000000
0.540000,0.000000,0.012741,0.000000,0.000000,1.257259,0.000000
0.550000,0.000000,0.013447,0.000000,0.000000,1.261553,0.000000
0.560000,0.000000,0.014179,0.000000,0.000000,1.265821,0.000000
0.570000,0.000000,0.014935,0.000000,0.000000,1.270065,0.000000
0.580000,0.000000,0.015717,0.000000,0.000000,1.274283,0.000000
0.590000,0.000000,0.016525,0.000000,0.000000,1.278475,0.000000
0.600000,0.000000,0.017359,0.000000,0.000000,1.282641,0.000000
0.610000,0.000000,0.018219,0.000000,0.000000,1.286781,0.000000
0.620000,0.000000,0.019107,0.000000,0.000000,1.290893,0.000000
0.630000,0.000000,0.020021,0.000000,0.000000,1.294979,0.000000
0.640000,0.000000,0.020964,0.000000,0.000000,1.299036,0.000000
0.650000,0.000000,0.021933,0.000000,0.000000,1.303067,0.000000
0.660000,0.000000,0.022931,0.000000,0.000000,1.307069,0.000000
0.670000,0.000000,0.023958,0.000000,0.000000,1.311042,0.000000
0.680000,0.000000,0.025013,0.000000,0.000000,1.314987,0.000000
0.690000,0.000000,0.026097,0.000000,0.000000,1.318903,0.000000
0.700000,0.000000,0.027210,0.000000,0.000000,1.322790,0.000000
0.710000,0.000000,0.028353,0.000000,0.000000,1.326647,0.000000
0.720000,0.000000,0.029526,0.000000,0.000000,1.330474,0.000000
0.730000,0.000000,0.030729,0.000000,0.000000,1.334271,0.000000
0.740000,0.000000,0.031962,0.000000,0.000000,1.338038,0.000000
0.750000,0.000000,0.033226,0.000000,0.000000,1.341774,0.000000
0.760000,0.000000,0.034521,0.000000,0.000000,1.345479,0.000000
0.770000,0.000000,0.035847,0.000000,0.000000,1.349153,0.000000
0.780000,0.000000,0.037204,0.000000,0.000000,1.352796,0.000000
0.790000,0.000000,0.038593,0.000000,0.000000,1.356407,0.000000
0.800000,0.000000,0.040013,0.000000,0.000000,1.359987,0.000000
0.810000,0.000000,0.041466,0.000000,0.000000,1.363534,0.000000
0.820000,0.000000,0.042950,0.000000,0.000000,1.367050,0.000000
0.830000,0.000000,0.044467,0.000000,0.000000,1.370533,0.000000
0.840000,0.000000,0.046017,0.000000,0.000000,1.373983,0.000000
0.850000,0.000000,0.047599,0.000000,0.000000,1.377401,0.000000
0.860000,0.000000,0.049215,0.000000,0.000000,1.380785,0.000000
0.870000,0.000000,0.050864,0.000000,0.000000,1.384136,0.000000
0.880000,0.000000,0.052546,0.000000,0.000000,1.387454,0.000000
0.890000,0.000000,0.054261,0.000000,0.000000,1.390739,0.000000
0.900000,0.000000,0.056010,0.000000,0.000000,1.393990,0.000000
0.910000,0.000000,0.057793,0.000000,0.000000,1.397207,0.000000
0.920000,0.000000,0.059610,0.000000,0.000000,1.400390,0.000000
0.930000,0.000000,0.061461,0.000000,0.000000,1.403539,0.000000
0.940000,0.000000,0.063346,0.000000,0.000000,1.406654,0.000000
0.950000,0.000000,0.065265,0.000000,0.000000,1.409735,0.000000
0.960000,0.000000,0.067219,0.000000,0.000000,1.412781,0.000000
0.970000,0.000000,0.069208,0.000000,0.000000,1.415792,0.000000
0.980000,0.000000,0.071231,0.000000,0.000000,1.418769,0.000000
0.990000,0.000000,0.073289,0.000000,0.000000,1.421711,0.000000
1.000000,0.000000,0.075381,0.000000,0.000000,1.424619,0.000000
1.010000,0.000000,0.077509,0.000000,0.000000,1.427491,0.000000
1.020000,0.000000,0.079672,0.000000,0.000000,1.430328,0.000000
1.030000,0.000000,0.081869,0.000000,0.000000,1.433131,0.000000
1.040000,0.000000,0.084102,0.000000,0.000000,1.435898,0.000000
1.050000,0.000000,0.086370,0.000000,0.000000,1.438630,0.000000
1.060000,0.000000,0.088673,0.000000,0.000000,1.441327,0.000000
1.070000,0.000000,0.091012,0.000000,0.000000,1.443988,0.000000
1.080000,0.000000,0.093386,0.000000,0.000000,1.446614,0.000000
1.090000,0.000000,0.095795,0.000000,0.000000,1.449205,0.000000
1.100000,0.000000,0.098239,0.000000,0.000000,1.451761,0.000000
1.110000,0.000000,0.100719,0.000000,0.000000,1.454281,0.000000
1.120000,0.000000,0.103234,0.000000,0.000000,1.456766,0.000000
1.130000,0.000000,0.105785,0.000000,0.000000,1.459215,0.000000
1.140000,0.000000,0.108371,0.000000,0.000000,1.461629,0.000000
1.150000,0.000000,0.110992,0.000000,0.000000,1.464008,0.000000
1.160000,0.000000,0.113648,0.000000,0.000000,1.466352,0.000000
1.170000,0.000000,0.116340,0.000000,0.000000,1.468660,0.000000
1.180000,0.000000,0.119067,0.000000,0.000000,1.470933,0.000000
1.190000,0.000000,0.121829,0.000000,0.000000,1.473171,0.000000
1.200000,0.000000,0.124626,0.000000,0.000000,1.475374,0.000000
1.210000,0.000000,0.127459,0.000000,0.000000,1.477541,0.000000
1.220000,0.000000,0.130326,0.000000,0.000000,1.479674,0.000000
1.230000,0.000000,0.133229,0.000000,0.000000,1.481771,0.000000
1.240000,0.000000,0.136166,0.000000,0.000000,1.483834,0.000000
1.250000,0.000000,0.139138,0.000000,0.000000,1.485862,0.000000
1.260000,0.000000,0.142144,0.000000,0.000000,1.487856,0.000000
1.270000,0.000000,0.145185,0.000000,0.000000,1.489815,0.000000
1.280000,0.000000,0.148261,0.000000,0.000000,1.491739,0.000000
1.290000,0.000000,0.151371,0.000000,0.000000,1.493629,0.000000
1.300000,0.000000,0.154515,0.000000,0.000000,1.495485,0.000000
1.310000,0.000000,0.157694,0.000000,0.000000,1.497306,0.000000
1.320000,0.000000,0.160906,0.000000,0.000000,1.499094,0.000000
1.330000,0.000000,0.164152,0.000000,0.000000,1.500848,0.000000
1.340000,0.000000,0.167432,0.000000,0.000000,1.502568,0.000000
1.350000,0.000000,0.170745,0.000000,0.000000,1.504255,0.000000
1.360000,0.000000,0.174092,0.000000,0.000000,1.505908,0.000000
1.370000,0.000000,0.177472,0.000000,0.000000,1.507528,0.000000
1.380000,0.000000,0.180884,0.000000,0.000000,1.509116,0.000000
1.390000,0.000000,0.184330,0.000000,0.000000,1.510670,0.000000
1.400000,0.000000,0.187808,0.000000,0.000000,1.512192,0.000000
1.410000,0.000000,0.191319,0.000000,0.000000,1.513681,0.000000
1.420000,0.000000,0.194862,0.000000,0.000000,1.515138,0.000000
1.430000,0.000000,0.198437,0.000000,0.000000,1.516563,0.000000
1.440000,0.000000,0.202044,0.000000,0.000000,1.517956,0.000000
1.450000,0.000000,0.205682,0.000000,0.000000,1.519318,0.000000
1.460000,0.000000,0.209352,0.000000,0.000000,1.520648,0.000000
1.470000,0.000000,0.213053,0.000000,0.000000,1.521947,0.000000
1.480000,0.000000,0.216785,0.000000,0.000000,1.523215,0.000000
1.490000,0.000000,0.220547,0.000000,0.000000,1.524453,0.000000
1.500000,0.000000,0.224340,0.000000,0.000000,1.525660,0.000000
1.510000,0.000000,0.228163,0.000000,0.000000,1.526837,0.000000
1.520000,0.000000,0.232016,0.000000,0.000000,1.527984,0.000000
1.530000,0.000000,0.235898,0.000000,0.000000,1.529102,0.000000
1.540000,0.000000,0.239810,0.000000,0.000000,1.530190,0.000000
1.550000,0.000000,0.243750,0.000000,0.000000,1.531250,0.000000
1.560000,0.000000,0.247720,0.000000,0.000000,1.532280,0.000000
1.570000,0.000000,0.251718,0.000000,0.000000,1.533282,0.000000
1.580000,0.000000,0.255744,0.000000,0.000000,1.534256,0.000000
1.590000,0.000000,0.259798,0.000000,0.000000,1.535202,0.000000
1.600000,0.000000,0.263880,0.000000,0.000000,1.536120,0.000000
1.610000,0.000000,0.267988,0.000000,0.000000,1.537012,0.000000
1.620000,0.000000,0.272124,0.000000,0.000000,1.537876,0.000000
1.630000,0.000000,0.276286,0.000000,0.000000,1.538714,0.000000
1.640000,0.000000,0.280475,0.000000,0.000000,1.539525,0.000000
1.650000,0.000000,0.284689,0.000000,0.000000,1.540311,0.000000
1.660000,0.000000,0.288929,0.000000,0.000000,1.541071,0.000000
1.670000,0.000000,0.293194,0.000000,0.000000,1.541806,0.000000
1.680000,0.000000,0.297484,0.000000,0.000000,1.542516,0.000000
1.690000,0.000000,0.301799,0.000000,0.000000,1.543201,0.000000
1.700000,0.000000,0.306137,0.000000,0.000000,1.543863,0.000000
1.710000,0.000000,0.310500,0.000000,0.000000,1.544500,0.000000
1.720000,0.000000,0.314885,0.000000,0.000000,1.545115,0.000000
1.730000,0.000000,0.319294,0.000000,0.000000,1.545706,0.000000
1.740000,0.000000,0.323726,0.000000,0.000000,1.546274,0.000000
1.750000,0.000000,0.328180,0.000000,0.000000,1.546820,0.000000
1.760000,0.000000,0.332655,0.000000,0.000000,1.547345,0.000000
1.770000,0.000000,0.337152,0.000000,0.000000,1.547848,0.000000
1.780000,0.000000,0.341670,0.000000,0.000000,1.548330,0.000000
1.790000,0.000000,0.346209,0.000000,0.000000,1.548791,0.000000
1.800000,0.000000,0.350768,0.000000,0.000000,1.549232,0.000000
1.810000,0.000000,0.355347,0.000000,0.000000,1.549653,0.000000
1.820000,0.000000,0.359945,0.000000,0.000000,1.550055,0.000000
1.830000,0.000000,0.364563,0.000000,0.000000,1.550437,0.000000
1.840000,0.000000,0.369199,0.000000,0.000000,1.550801,0.000000
1.850000,0.000000,0.373853,0.000000,0.000000,1.551147,0.000000
1.860000,0.000000,0.378525,0.000000,0.000000,1.551475,0.000000
1.870000,0.000000,0.383214,0.000000,0.000000,1.551786,0.000000
1.880000,0.000000,0.387920,0.000000,0.000000,1.552080,0.000000
1.890000,0.000000,0.392642,0.000000,0.000000,1.552358,0.000000
1.900000,0.000000,0.397381,0.000000,0.000000,1.552619,0.000000
1.910000,0.000000,0.402134,0.000000,0.000000,1.552866,0.000000
1.920000,0.000000,0.406903,0.000000,0.000000,1.553097,0.000000
1.930000,0.000000,0.411687,0.000000,0.000000,1.553313,0.000000
1.940000,0.000000,0.416485,0.000000,0.000000,1.553515,0.000000
1.950000,0.000000,0.421296,0.000000,0.000000,1.553704,0.000000
1.960000,0.000000,0.426121,0.000000,0.000000,1.553879,0.000000
1.970000,0.000000,0.430958,0.000000,0.000000,1.554042,0.000000
1.980000,0.000000,0.435808,0.000000,0.000000,1.554192,0.000000
1.990000,0.000000,0.440670,0.000000,0.000000,1.554330,0.000000
2.000000,0.000000,0.445543,0.000000,0.000000,1.554457,0.000000
2.010000,0.000000,0.450427,0.000000,0.000000,1.554573,0.000000
2.020000,0.000000,0.455321,0.000000,0.000000,1.554679,0.000000
2.030000,0.000000,0.460225,0.000000,0.000000,1.554775,0.000000
2.040000,0.000000,0.465139,0.000000,0.000000,1.554861,0.000000
2.050000,0.000000,0.470061,0.000000,0.000000,1.554939,0.000000
2.060000,0.000000,0.474993,0.000000,0.000000,1.555007,0.000000
2.070000,0.000000,0.479932,0.000000,0.000000,1.555068,0.000000
2.080000,0.000000,0.484878,0.000000,0.000000,1.555122,0.000000
2.090000,0.000000,0.489832,0.000000,0.000000,1.555168,0.000000
2.100000,0.000000,0.494792,0.000000,0.000000,1.555208,0.000000
2.110000,0.000000,0.499758,0.000000,0.000000,1.555242,0.000000
2.120000,0.000000,0.504730,0.000000,0.000000,1.555270,0.000000
2.130000,0.000000,0.509707,0.000000,0.000000,1.555293,0.000000
2.140000,0.000000,0.514689,0.000000,0.000000,1.555311,0.000000
2.150000,0.000000,0.519674,0.000000,0.000000,1.555326,0.000000
2.160000,0.000000,0.524663,0.000000,0.000000,1.555337,0.000000
2.170000,0.000000,0.529655,0.000000,0.000000,1.555345,0.000000
2.180000,0.000000,0.534650,0.000000,0.000000,1.555350,0.000000
2.190000,0.000000,0.539647,0.000000,0.000000,1.555353,0.000000
2.200000,0.000000,0.544645,0.000000,0.000000,1.555355,0.000000
2.210000,0.000000,0.549644,0.000000,0.000000,1.555356,0.000000
2.220000,0.000000,0.554644,0.000000,0.000000,1.555356,0.000000
2.230000,0.000000,0.559644,0.000000,0.000000,1.555356,0.000000
2.240000,0.000000,0.564644,0.000000,0.000000,1.555356,0.000000
2.250000,0.000000,0.569643,0.000000,0.000000,1.555357,0.000000
2.260000,0.000000,0.574640,0.000000,0.000000,1.555360,0.000000
2.270000,0.000000,0.579635,0.000000,0.000000,1.555365,0.000000
2.280000,0.000000,0.584628,0.000000,0.000000,1.555372,0.000000
2.290000,0.000000,0.589618,0.000000,0.000000,1.555382,0.000000
2.300000,0.000000,0.594605,0.000000,0.000000,1.555395,0.000000
2.310000,0.000000,0.599587,0.000000,0.000000,1.555413,0.000000
2.320000,0.000000,0.604565,0.000000,0.000000,1.555435,0.000000
2.330000,0.000000,0.609539,0.000000,0.000000,1.555461,0.000000
2.340000,0.000000,0.614506,0.000000,0.000000,1.555494,0.000000
2.350000,0.000000,0.619468,0.000000,0.000000,1.555532,0.000000
2.360000,0.000000,0.624424,0.000000,0.000000,1.555576,0.000000
2.370000,0.000000,0.629373,0.000000,0.000000,1.555627,0.000000
2.380000,0.000000,0.634314,0.000000,0.000000,1.555686,0.000000
2.390000,0.000000,0.639248,0.000000,0.000000,1.555752,0.000000
2.400000,0.000000,0.644173,0.000000,0.000000,1.555827,0.000000
2.410000,0.000000,0.649089,0.000000,0.000000,1.555911,0.000000
2.420000,0.000000,0.653996,0.000000,0.000000,1.556004,0.000000
2.430000,0.000000,0.658893,0.000000,0.000000,1.556107,0.000000
2.440000,0.000000,0.663780,0.000000,0.000000,1.556220,0.000000
2.450000,0.000000,0.668656,0.000000,0.000000,1.556344,0.000000
2.460000,0.000000,0.673521,0.000000,0.000000,1.556479,0.000000
2.470000,0.000000,0.678374,0.000000,0.000000,1.556626,0.000000
2.480000,0.000000,0.683215,0.000000,0.000000,1.556785,0.000000
2.490000,0.000000,0.688044,0.000000,0.000000,1.556956,0.000000
2.500000,0.000000,0.692859,0.000000,0.000000,1.557141,0.000000
2.510000,0.000000,0.697661,0.000000,0.000000,1.557339,0.000000
2.520000,0.000000,0.702448,0.000000,0.000000,1.557552,0.000000
2.530000,0.000000,0.707221,0.000000,0.000000,1.557779,0.000000
2.540000,0.000000,0.711980,0.000000,0.000000,1.558020,0.000000
2.550000,0.000000,0.716722,0.000000,0.000000,1.558278,0.000000
2.560000,0.000000,0.721449,0.000000,0.000000,1.558551,0.000000
2.570000,0.000000,0.726160,0.000000,0.000000,1.558840,0.000000
2.580000,0.000000,0.730854,0.000000,0.000000,1.559146,0.000000
2.590000,0.000000,0.735531,0.000000,0.000000,1.559469,0.000000
2.600000,0.000000,0.740190,0.000000,0.000000,1.559810,0.000000
2.610000,0.000000,0.744831,0.000000,0.000000,1.560169,0.000000
2.620000,0.000000,0.749454,0.000000,0.000000,1.560546,0.000000
2.630000,0.000000,0.754058,0.000000,0.000000,1.560942,0.000000
2.640000,0.000000,0.758642,0.000000,0.000000,1.561358,0.000000
2.650000,0.000000,0.763207,0.000000,0.000000,1.561793,0.000000
2.660000,0.000000,0.767752,0.000000,0.000000,1.562248,0.000000
2.670000,0.000000,0.772276,0.000000,0.000000,1.562724,0.000000
2.680000,0.000000,0.776779,0.000000,0.000000,1.563221,0.000000
2.690000,0.000000,0.781260,0.000000,0.000000,1.563740,0.000000
2.700000,0.000000,0.785720,0.000000,0.000000,1.564280,0.000000
2.710000,0.000000,0.790158,0.000000,0.000000,1.564842,0.000000
2.720000,0.000000,0.794574,0.000000,0.000000,1.565426,0.000000
2.730000,0.000000,0.798966,0.000000,0.000000,1.566034,0.000000
2.740000,0.000000,0.803335,0.000000,0.000000,1.566665,0.000000
2.750000,0.000000,0.807681,0.000000,0.000000,1.567319,0.000000
2.760000,0.000000,0.812002,0.000000,0.000000,1.567998,0.000000
2.770000,0.000000,0.816299,0.000000,0.000000,1.568701,0.000000
2.780000,0.000000,0.820571,0.000000,0.000000,1.569429,0.000000
2.790000,0.000000,0.824818,0.000000,0.000000,1.570182,0.000000
2.800000,0.000000,0.829040,0.000000,0.000000,1.570960,0.000000
2.810000,0.000000,0.833236,0.000000,0.000000,1.571764,0.000000
2.820000,0.000000,0.837406,0.000000,0.000000,1.572594,0.000000
2.830000,0.000000,0.841549,0.000000,0.000000,1.573451,0.000000
2.840000,0.000000,0.845665,0.000000,0.000000,1.574335,0.000000
2.850000,0.000000,0.849755,0.000000,0.000000,1.575245,0.000000
2.860000,0.000000,0.853817,0.000000,0.000000,1.576183,0.000000
2.870000,0.000000,0.857851,0.000000,0.000000,1.577149,0.000000
2.880000,0.000000,0.861857,0.000000,0.000000,1.578143,0.000000
2.890000,0.000000,0.865834,0.000000,0.000000,1.579166,0.000000
2.900000,0.000000,0.869783,0.000000,0.000000,1.580217,0.000000
2.910000,0.000000,0.873703,0.000000,0.000000,1.581297,0.000000
2.920000,0.000000,0.877594,0.000000,0.000000,1.582406,0.000000
2.930000,0.000000,0.881455,0.000000,0.000000,1.583545,0.000000
2.940000,0.000000,0.885287,0.000000,0.000000,1.584713,0.000000
2.950000,0.000000,0.889088,0.000000,0.000000,1.585912,0.000000
2.960000,0.000000,0.892859,0.000000,0.000000,1.587141,0.000000
2.970000,0.000000,0.896600,0.000000,0.000000,1.588400,0.000000
2.980000,0.000000,0.900309,0.000000,0.000000,1.589691,0.000000
2.990000,0.000000,0.903988,0.000000,0.000000,1.591012,0.000000
3.000000,0.000000,0.907635,0.000000,0.000000,1.592365,0.000000
3.010000,0.000000,0.911251,0.000000,0.000000,1.593749,0.000000
3.020000,0.000000,0.914835,0.000000,0.000000,1.595165,0.000000
3.030000,0.000000,0.918387,0.000000,0.000000,1.596613,0.000000
3.040000,0.000000,0.921907,0.000000,0.000000,1.598093,0.000000
3.050000,0.000000,0.925395,0.000000,0.000000,1.599605,0.000000
3.060000,0.000000,0.928850,0.000000,0.000000,1.601150,0.000000
3.070000,0.000000,0.932272,0.000000,0.000000,1.602728,0.000000
3.080000,0.000000,0.935661,0.000000,0.000000,1.604339,0.000000
3.090000,0.000000,0.939017,0.000000,0.000000,1.605983,0.000000
3.100000,0.000000,0.942340,0.000000,0.000000,1.607660,0.000000
3.110000,0.000000,0.945629,0.000000,0.000000,1.609371,0.000000
3.120000,0.000000,0.948885,0.000000,0.000000,1.611115,0.000000
3.130000,0.000000,0.952107,0.000000,0.000000,1.612893,0.000000
3.140000,0.000000,0.955295,0.000000,0.000000,1.614705,0.000000
3.150000,0.000000,0.958449,0.000000,0.000000,1.616551,0.000000
3.160000,0.000000,0.961569,0.000000,0.000000,1.618431,0.000000
3.170000,0.000000,0.964654,0.000000,0.000000,1.620346,0.000000
3.180000,0.000000,0.967705,0.000000,0.000000,1.622295,0.000000
3.190000,0.000000,0.970722,0.000000,0.000000,1.624278,0.000000
3.200000,0.000000,0.973704,0.000000,0.000000,1.626296,0.000000
3.210000,0.000000,0.976651,0.000000,0.000000,1.628349,0.000000
3.220000,0.000000,0.979563,0.000000,0.000000,1.630437,0.000000
3.230000,0.000000,0.982440,0.000000,0.000000,1.632560,0.000000
3.240000,0.000000,0.985283,0.000000,0.000000,1.634717,0.000000
3.250000,0.000000,0.988090,0.000000,0.000000,1.636910,0.000000
3.260000,0.000000,0.990862,0.000000,0.000000,1.639138,0.000000
3.270000,0.000000,0.993599,0.000000,0.000000,1.641401,0.000000
3.280000,0.000000,0.996301,0.000000,0.000000,1.643699,0.000000
3.290000,0.000000,0.998967,0.000000,0.000000,1.646033,0.000000
3.300000,0.000000,1.001599,0.000000,0.000000,1.648401,0.000000
3.310000,0.000000,1.004195,0.000000,0.000000,1.650805,0.000000
3.320000,0.000000,1.006755,0.000000,0.000000,1.653245,0.000000
3.330000,0.000000,1.009280,0.000000,0.000000,1.655720,0.000000
3.340000,0.000000,1.011770,0.000000,0.000000,1.658230,0.000000
3.350000,0.000000,1.014225,0.000000,0.000000,1.660775,0.000000
3.360000,0.000000,1.016644,0.000000,0.000000,1.663356,0.000000
3.370000,0.000000,1.019028,0.000000,0.000000,1.665972,0.000000
3.380000,0.000000,1.021376,0.000000,0.000000,1.668624,0.000000
3.390000,0.000000,1.023689,0.000000,0.000000,1.671311,0.000000
3.400000,0.000000,1.025968,0.000000,0.000000,1.674032,0.000000
3.410000,0.000000,1.028210,0.000000,0.000000,1.676790,0.000000
3.420000,0.000000,1.030418,0.000000,0.000000,1.679582,0.000000
3.430000,0.000000,1.032591,0.000000,0.000000,1.682409,0.000000
3.440000,0.000000,1.034728,0.000000,0.000000,1.685272,0.000000
3.450000,0.000000,1.036831,0.000000,0.000000,1.688169,0.000000
3.460000,0.000000,1.038899,0.000000,0.000000,1.691101,0.000000
3.470000,0.000000,1.040932,0.000000,0.000000,1.694068,0.000000
3.480000,0.000000,1.042930,0.000000,0.000000,1.697070,0.000000
3.490000,0.000000,1.044894,0.000000,0.000000,1.700106,0.000000
3.500000,0.000000,1.046823,0.000000,0.000000,1.703177,0.000000
3.510000,0.000000,1.048718,0.000000,0.000000,1.706282,0.000000
3.520000,0.000000,1.050578,0.000000,0.000000,1.709422,0.000000
3.530000,0.000000,1.052405,0.000000,0.000000,1.712595,0.000000
3.540000,0.000000,1.054197,0.000000,0.000000,1.715803,0.000000
3.550000,0.000000,1.055956,0.000000,0.000000,1.719044,0.000000
3.560000,0.000000,1.057681,0.000000,0.000000,1.722319,0.000000
3.570000,0.000000,1.059373,0.000000,0.000000,1.725627,0.000000
3.580000,0.000000,1.061031,0.000000,0.000000,1.728969,0.000000
3.590000,0.000000,1.062656,0.000000,0.000000,1.732344,0.000000
3.600000,0.000000,1.064247,0.000000,0.000000,1.735753,0.000000
3.610000,0.000000,1.065806,0.000000,0.000000,1.739194,0.000000
3.620000,0.000000,1.067333,0.000000,0.000000,1.742667,0.000000
3.630000,0.000000,1.068827,0.000000,0.000000,1.746173,0.000000
3.640000,0.000000,1.070288,0.000000,0.000000,1.749712,0.000000
3.650000,0.000000,1.071718,0.000000,0.000000,1.753282,0.000000
3.660000,0.000000,1.073116,0.000000,0.000000,1.756884,0.000000
3.670000,0.000000,1.074482,0.000000,0.000000,1.760518,0.000000
3.680000,0.000000,1.075816,0.000000,0.000000,1.764184,0.000000
3.690000,0.000000,1.077120,0.000000,0.000000,1.767880,0.000000
3.700000,0.000000,1.078393,0.000000,0.000000,1.771607,0.000000
3.710000,0.000000,1.079634,0.000000,0.000000,1.775366,0.000000
3.720000,0.000000,1.080846,0.000000,0.000000,1.779154,0.000000
3.730000,0.000000,1.082027,0.000000,0.000000,1.782973,0.000000
3.740000,0.000000,1.083179,0.000000,0.000000,1.786821,0.000000
3.750000,0.000000,1.084301,0.000000,0.000000,1.790699,0.000000
3.760000,0.000000,1.085393,0.000000,0.000000,1.794607,0.000000
3.770000,0.000000,1.086456,0.000000,0.000000,1.798544,0.000000
3.780000,0.000000,1.087491,0.000000,0.000000,1.802509,0.000000
3.790000,0.000000,1.088497,0.000000,0.000000,1.806503,0.000000
3.800000,0.000000,1.089475,0.000000,0.000000,1.810525,0.000000
3.810000,0.000000,1.090425,0.000000,0.000000,1.814575,0.000000
3.820000,0.000000,1.091347,0.000000,0.000000,1.818653,0.000000
3.830000,0.000000,1.092242,0.000000,0.000000,1.822758,0.000000
3.840000,0.000000,1.093110,0.000000,0.000000,1.826890,0.000000
3.850000,0.000000,1.093952,0.000000,0.000000,1.831048,0.000000
3.860000,0.000000,1.094767,0.000000,0.000000,1.835233,0.000000
3.870000,0.000000,1.095557,0.000000,0.000000,1.839443,0.000000
3.880000,0.000000,1.096320,0.000000,0.000000,1.843680,0.000000
3.890000,0.000000,1.097059,0.000000,0.000000,1.847941,0.000000
3.900000,0.000000,1.097772,0.000000,0.000000,1.852228,0.000000
3.910000,0.000000,1.098461,0.000000,0.000000,1.856539,0.000000
3.920000,0.000000,1.099126,0.000000,0.000000,1.860874,0.000000
3.930000,0.000000,1.099767,0.000000,0.000000,1.865233,0.000000
3.940000,0.000000,1.100384,0.000000,0.000000,1.869616,0.000000
3.950000,0.000000,1.100979,0.000000,0.000000,1.874021,0.000000
3.960000,0.000000,1.101550,0.000000,0.000000,1.878450,0.000000
3.970000,0.000000,1.102100,0.000000,0.000000,1.882900,0.000000
